Kms_Driven,Present_Price,Fuel_Type,Seller_Type,Transmission,Age,Selling_Price
49822,9.623629137529576,Petrol,Dealer,Manual,5,6.275856783353
44822,10.013533095323467,Diesel,Individual,Manual,7,6.581792179750311
55821,10.872271408628311,Diesel,Dealer,Manual,8,6.1165661188539975
52822,11.442644622064714,Petrol,Dealer,Manual,7,5.754224383720137
44522,9.368245792966132,Petrol,Individual,Automatic,6,5.677233072502742
45722,9.641449765625213,Diesel,Dealer,Automatic,11,6.108657049509994
44823,9.316335293716874,Petrol,Individual,Manual,7,4.701624223631204
50322,9.514839754875586,Petrol,Dealer,Manual,9,4.710462841531699
40121,8.241359860067304,Diesel,Individual,Automatic,4,4.129056359776479
45823,8.8991912951209,Petrol,Individual,Manual,6,6.618929781551299
49820,9.428594760647291,Petrol,Dealer,Manual,5,5.730796340086752
42320,10.29795949456174,Diesel,Individual,Manual,5,4.210712030981059
50622,8.645481075093041,Petrol,Individual,Automatic,6,5.873403715135491
55422,9.261814832858986,Diesel,Individual,Automatic,6,4.6927881459345135
70823,9.32776037917842,Diesel,Individual,Manual,10,6.026973894819832
62823,11.834444965127966,Petrol,Dealer,Automatic,7,6.967781711231048
69821,8.927630002792027,Diesel,Dealer,Manual,8,3.88929846646709
51821,8.596823574781851,Petrol,Individual,Manual,11,4.170608527721388
83819,10.203254928175822,Petrol,Dealer,Manual,9,5.12593071602945
53821,10.661552615830836,Petrol,Dealer,Automatic,4,4.424531255114225
61822,9.78570898620082,Diesel,Individual,Automatic,7,5.726350997045582
42822,11.29324693152527,Diesel,Dealer,Manual,5,6.591962295403451
39822,8.701952969876967,Diesel,Individual,Manual,6,6.31598180164828
52521,9.009659196306686,Diesel,Individual,Automatic,8,6.219839487758948
68820,8.529161010823097,Diesel,Individual,Manual,12,4.471171868140094
57822,7.312992697519331,Petrol,Dealer,Automatic,10,6.0956975498043535
251823,10.356210827754214,Diesel,Dealer,Manual,13,6.097187336797138
64820,10.276615379531895,Diesel,Individual,Automatic,14,5.2348361788538895
62819,9.48532339039973,Petrol,Dealer,Manual,12,4.774676044727035
73822,9.980297440094803,Petrol,Individual,Manual,7,6.061157354410573
91823,9.192721990100198,Petrol,Individual,Automatic,15,5.5142959901909805
67022,14.814609803204338,CNG,Dealer,Manual,6,9.80417043633727
67105,15.73744896361713,Diesel,Dealer,Manual,8,7.781812242052902
51300,14.633177378243731,Petrol,Dealer,Manual,7,12.185551722973573
73617,15.32957068581576,Petrol,Dealer,Automatic,6,9.973295483248013
42256,17.545847021787132,CNG,Dealer,Manual,5,15.259349778961848
59949,14.458201599159864,Petrol,Dealer,Manual,9,8.307260891400105
61495,22.84834813648048,Petrol,Dealer,Manual,6,15.88804972281951
58936,12.57182688995863,Diesel,Dealer,Automatic,6,11.748447446003048
74920,19.09494034748985,Diesel,Dealer,Automatic,10,11.481263043881777
53822,14.036106027176825,Diesel,Dealer,Automatic,6,9.8668258084253
74822,18.92647481958064,Diesel,Dealer,Manual,9,10.070656606189813
77309,12.360251865162049,Petrol,Individual,Manual,6,7.81390074454114
70822,15.186094281409671,CNG,Dealer,Automatic,8,10.216040049086711
116455,16.79813142390347,CNG,Individual,Manual,6,11.502363305340342
100202,17.544619630614214,Diesel,Individual,Automatic,6,12.452766281996892
61339,13.621859471092394,Petrol,Dealer,Manual,11,7.49421405090595
98822,17.757664520884333,CNG,Dealer,Automatic,11,11.680300172081616
90955,15.46984631551576,Diesel,Dealer,Manual,8,7.892163098542239
51723,23.52786471303724,Petrol,Dealer,Manual,7,17.399487824708935
106822,21.00558865767185,Diesel,Individual,Automatic,7,16.491036003962478
99064,16.511545589533785,CNG,Dealer,Automatic,9,9.267668438237187
71143,17.27198154983903,CNG,Dealer,Automatic,9,10.781756674283722
72823,17.04275715842248,Diesel,Dealer,Manual,7,8.66607355568411
45823,15.649964961385834,Petrol,Dealer,Automatic,8,9.928227563120222
87823,18.52835068220572,Diesel,Dealer,Automatic,10,11.893779372772126
73822,14.901314834708137,CNG,Dealer,Automatic,11,9.434029366431304
74822,17.04727440629547,Petrol,Dealer,Automatic,7,11.148760344667169
74755,20.618106309878343,Diesel,Dealer,Manual,7,18.705303498274205
95521,18.81458011284816,Petrol,Individual,Automatic,8,9.755564629830788
88382,22.75599361032052,Diesel,Individual,Automatic,6,16.272264100912054
79147,22.25182692575568,Diesel,Dealer,Manual,7,14.419742483656172
68045,20.8183004729504,Petrol,Individual,Automatic,5,14.823622875948509
54823,16.622658675567667,Petrol,Dealer,Automatic,8,11.902099164506382
60021,17.508714924439992,Petrol,Dealer,Manual,7,12.286150750930872
73820,18.235502730089166,Diesel,Dealer,Automatic,9,7.153048405195193
58258,18.61036097246003,Petrol,Dealer,Automatic,7,14.084114126846274
57822,14.864169322378714,Petrol,Dealer,Automatic,5,9.576348659402658
57649,18.243226484310853,Petrol,Dealer,Manual,7,9.463326940884471
55322,15.670075715270787,Petrol,Individual,Automatic,8,11.504283836873787
69575,21.25588102558323,Petrol,Individual,Automatic,7,15.09031709714077
63623,22.472253949078294,CNG,Dealer,Manual,8,13.455313982164247
47832,21.95195089256376,Petrol,Individual,Manual,6,12.971705918742796
82822,14.857456288664055,Petrol,Dealer,Automatic,9,11.18080114940598
72822,20.71718088745648,Diesel,Dealer,Automatic,6,12.692670156765375
57821,15.44472072600459,Diesel,Dealer,Automatic,8,10.426393485205557
70246,14.358081539373709,Petrol,Dealer,Automatic,7,12.306628804915348
50821,16.855699672344684,Petrol,Dealer,Manual,6,11.367423811649653
71838,14.613261762417302,Diesel,Dealer,Manual,8,8.171374971945022
98897,22.500629666434843,Petrol,Dealer,Manual,8,13.53271357860384
72810,19.536577668273747,Petrol,Dealer,Automatic,6,13.967165631069504
126755,18.98634278989968,Diesel,Individual,Automatic,13,9.136646586440522
47823,21.48002334482156,Diesel,Dealer,Manual,4,14.973812480443865
81820,18.219137105794506,Diesel,Dealer,Automatic,9,9.36181520637351
45721,18.78249789187131,CNG,Individual,Automatic,5,11.523165743537447
40894,17.932152882859633,Diesel,Dealer,Manual,4,14.094063717374665
57617,17.98601644428025,Diesel,Dealer,Automatic,7,11.607942335644244
59094,16.700303607328095,Petrol,Dealer,Manual,6,12.549937977308186
81188,19.427106645619286,Diesel,Dealer,Manual,8,11.644581778463197
81821,20.30322345831388,Petrol,Dealer,Manual,7,15.180479425115616
74322,13.37790097125688,Diesel,Dealer,Automatic,7,7.869841583077433
80261,18.10941306085872,Petrol,Dealer,Automatic,13,7.606181417341611
63824,12.550824257793623,CNG,Dealer,Automatic,6,5.98799888473015
84101,11.63095561986306,Diesel,Dealer,Automatic,7,8.495330547325603
95702,13.788970593454742,Diesel,Individual,Automatic,8,6.603215644940093
58822,13.76050265602829,Diesel,Dealer,Automatic,11,8.248146431238421
93961,16.245926800597996,Petrol,Dealer,Manual,9,7.023306482065678
83821,18.281705666687124,Diesel,Dealer,Automatic,8,13.475532160061938
90260,14.823334197058427,Diesel,Individual,Automatic,9,8.865032757236728
93022,15.873540971574316,Diesel,Dealer,Manual,12,6.891901295269269
77821,16.821923037631862,Petrol,Dealer,Manual,10,9.803457858241952
83824,17.751979887365728,CNG,Individual,Automatic,6,12.055939956567943
88820,17.815024270273554,CNG,Individual,Automatic,11,7.808474975888123
165820,10.788351479684954,Diesel,Dealer,Automatic,20,5.855523140129566
85529,13.078318303003297,Diesel,Dealer,Manual,8,8.000607860931531
96821,14.064635055144416,Petrol,Dealer,Automatic,14,7.792281447741983
53822,20.67331334299756,CNG,Individual,Manual,10,12.710291474935872
64693,16.813873526358798,Petrol,Dealer,Manual,6,10.85424743672711
143528,40.66031452632495,Diesel,Dealer,Automatic,10,18.96217964066166
53822,30.29125197617406,Petrol,Dealer,Automatic,6,23.90428683607648
173822,39.14792349358488,Diesel,Individual,Automatic,10,20.30363452922265
128821,19.974180393845785,Petrol,Dealer,Manual,18,8.9089711233601
108822,24.206149622289523,Petrol,Individual,Manual,13,8.67682273394804
88822,26.00667856082596,Petrol,Individual,Manual,13,9.141390839553567
78307,15.260985900337769,Petrol,Individual,Manual,8,9.40772524652821
79821,44.40709958262277,Petrol,Dealer,Automatic,9,25.102101108296424
78825,27.632497937217728,Petrol,Dealer,Manual,9,12.131945865925095
79410,15.880261443255954,Petrol,Dealer,Automatic,7,10.735644063389149
85823,45.44045819368698,Diesel,Dealer,Automatic,8,29.59887052896685
44822,42.41407870998938,Diesel,Dealer,Automatic,3,38.57143384613785
49821,31.333730120707656,CNG,Dealer,Manual,7,26.863949168264583
97821,27.5349014106182,CNG,Individual,Manual,13,14.758571838139243
126823,21.826484081541395,Petrol,Individual,Manual,11,8.869114494206718
109820,15.312364848641623,CNG,Individual,Manual,10,8.513386098741824
94823,26.04678389903672,Petrol,Dealer,Automatic,9,14.063965381119974
121822,18.10209682603389,Diesel,Dealer,Automatic,8,9.023924133829244
118823,30.722711404912783,CNG,Dealer,Manual,14,8.753980125904686
61821,24.361423943780785,Diesel,Dealer,Manual,5,18.098887421077603
78823,16.433690941999902,Petrol,Dealer,Automatic,8,9.44553016376219
53824,34.37946695950801,CNG,Dealer,Automatic,4,28.315263128262966
76822,21.497383827355307,Petrol,Dealer,Manual,8,17.658255442095523
235997,21.7524087582562,CNG,Dealer,Manual,18,9.150207992560732
116821,100.56998624570424,CNG,Dealer,Manual,13,41.373330218085606
94823,22.58429737747083,Diesel,Individual,Manual,11,11.73312042232141
113822,23.14043749389052,Petrol,Dealer,Automatic,17,7.77999596504208
78823,40.15547855590435,Petrol,Dealer,Automatic,7,28.65894113949548
127822,31.78184651023751,Petrol,Dealer,Automatic,13,8.351573164444474
110822,27.51897379274282,Diesel,Dealer,Manual,10,11.628819887016927
67820,32.76588048658022,CNG,Dealer,Automatic,5,25.228295238689626
47522,28.602562230634987,Petrol,Dealer,Manual,5,20.711978294188004
88847,27.158417067585404,CNG,Dealer,Manual,12,14.58910453315776
53821,9.449242815988429,Petrol,Dealer,Automatic,10,5.675182625888067
44821,10.460662131041763,Petrol,Individual,Manual,6,4.847255093323717
56321,10.353731778323288,Petrol,Individual,Manual,6,7.367446558644637
52823,9.901888016588684,Petrol,Individual,Automatic,6,6.316626546188576
44822,10.685216829673632,Petrol,Dealer,Manual,8,7.160670638791912
43822,8.746045032138214,Petrol,Dealer,Automatic,5,6.497337647331693
39323,9.679794837462254,Diesel,Individual,Automatic,8,4.647048580140615
43822,10.488879696035,Diesel,Dealer,Manual,7,5.567643852838471
54822,9.65234381546606,Petrol,Dealer,Automatic,9,4.021752296257265
55421,10.403975438767077,Diesel,Dealer,Automatic,8,5.542321144162404
57820,8.721032233258915,Diesel,Dealer,Automatic,11,5.729582181928079
53820,8.633433543643978,Petrol,Individual,Manual,10,6.525951002784736
96820,8.35518379348549,Petrol,Dealer,Manual,7,4.877852507768387
62822,9.679239657751994,Diesel,Dealer,Automatic,6,4.4663355858915805
69822,8.264736341857855,Petrol,Dealer,Manual,6,5.684595964687448
46823,8.55997826303958,Diesel,Individual,Manual,7,6.009059778773232
61822,10.14137080798954,Petrol,Individual,Manual,9,4.322865099554388
39323,9.996292881487625,Petrol,Dealer,Manual,7,5.314908427913951
80822,10.235081343345906,Petrol,Individual,Automatic,9,4.435980229042144
68822,9.358958516567338,Petrol,Individual,Automatic,11,4.635764800096119
251822,11.173136888953602,Diesel,Individual,Manual,11,4.361855697885565
70822,9.647639342563718,Petrol,Individual,Automatic,9,5.872278237250449
56821,10.34144026226898,Diesel,Individual,Automatic,8,5.770691818204011
63823,9.474151399510946,CNG,Dealer,Manual,9,3.864598584852324
62821,9.799636403898608,Petrol,Individual,Automatic,10,4.681080495205046
73820,8.613675930673269,Diesel,Dealer,Manual,8,4.821592358547735
538822,10.520309693024624,Petrol,Individual,Automatic,15,3.861225602753596
91822,8.102168887839175,Diesel,Individual,Automatic,16,5.760221261602175
131054,9.73959557860126,Diesel,Dealer,Manual,18,7.1358689301065485
96821,15.75487055324714,CNG,Individual,Manual,12,8.990167911864765
67022,15.98269794906977,Petrol,Dealer,Manual,8,6.985372692605717
42316,13.810825243545136,Petrol,Dealer,Automatic,7,9.55587121927184
51300,15.02904530764388,Diesel,Individual,Automatic,5,11.380086690405014
59947,13.779056611289906,Petrol,Dealer,Manual,5,9.34505670553579
74598,12.7426337359436,Petrol,Individual,Automatic,10,8.21656787756576
82356,23.278174460117548,CNG,Individual,Automatic,7,17.92888134479996
58936,14.70549130369557,Petrol,Dealer,Manual,6,10.813564949832418
74922,19.198726599217693,Petrol,Dealer,Manual,8,11.045182029895898
51321,13.271920326259467,Diesel,Dealer,Automatic,6,8.66691956392418
53826,13.747871571162284,Diesel,Individual,Manual,7,8.475961213292633
83899,19.085988795067266,Petrol,Dealer,Manual,11,9.73804252974708
70823,14.966144474182762,CNG,Dealer,Automatic,9,10.485245391502714
100202,18.54102159516566,Diesel,Dealer,Automatic,8,13.66642328296911
75021,17.838565454915138,Petrol,Dealer,Automatic,8,10.446289751193127
61338,13.35526482216973,Diesel,Dealer,Automatic,12,7.837962940967982
63498,15.748752392112255,Petrol,Individual,Automatic,7,9.185138980763083
83821,18.914928304910845,CNG,Dealer,Manual,10,10.597918887597668
51721,24.16878078268036,Petrol,Dealer,Automatic,9,16.725943238543092
53963,16.85161053304794,CNG,Dealer,Manual,6,14.642416985863356
50670,13.247278195846375,Diesel,Individual,Manual,7,8.32697975916189
72822,15.666943740413288,Diesel,Dealer,Automatic,8,10.825843278937592
73824,15.05537469233023,Petrol,Dealer,Automatic,11,7.40697674704115
68823,12.471071174782995,Petrol,Dealer,Manual,9,9.139117602135288
74756,21.97067238933381,CNG,Dealer,Manual,6,18.72612498871909
70248,15.481489108639105,Diesel,Dealer,Manual,8,11.303109552514307
86822,16.85403192649396,Diesel,Dealer,Automatic,7,12.555432887014083
88384,21.055917335235584,Petrol,Dealer,Automatic,5,11.932726665380958
74875,16.700059838591933,Diesel,Dealer,Automatic,8,10.74032884137454
68045,23.22688516854521,Petrol,Individual,Automatic,8,13.546789329565748
44422,14.624985513055975,Diesel,Dealer,Manual,7,10.345708562368651
78846,16.40132939892966,Diesel,Individual,Automatic,5,10.007730228728818
60023,17.635013911531985,Petrol,Individual,Manual,6,11.045694724500509
108384,17.91510621311414,Petrol,Individual,Automatic,13,7.275803108755862
66422,17.700172633310327,Diesel,Dealer,Manual,6,10.979812244720849
55321,14.750521558175082,Petrol,Dealer,Manual,9,11.838922306384209
69575,23.44690847537239,Petrol,Dealer,Manual,7,18.07626260451856
63620,21.291125057170724,Petrol,Individual,Manual,8,13.406873582576448
42822,16.49128416076899,Petrol,Dealer,Automatic,6,10.44230037117595
78948,22.75777207668048,Petrol,Individual,Automatic,8,10.8268603393153
53881,15.996648019530934,Petrol,Dealer,Automatic,5,12.459996991298157
72820,21.34656743256065,Petrol,Dealer,Manual,8,12.885937588181667
57823,14.95396230614285,Petrol,Dealer,Manual,8,9.120420102031852
98898,20.613872948034384,Diesel,Dealer,Manual,7,15.314328241586423
72811,20.552723004375927,Petrol,Dealer,Automatic,8,15.318909132661034
47824,19.49066089233549,Diesel,Dealer,Automatic,4,17.04693776555545
44285,13.591919671232658,Petrol,Individual,Manual,6,10.58600985872059
81822,18.610053540199186,Diesel,Individual,Manual,10,10.16138499368328
45719,16.695330004056444,Petrol,Dealer,Manual,5,11.753834477000614
44022,13.38582890866881,Petrol,Individual,Automatic,11,6.923810106990263
81273,16.599490663553045,Diesel,Dealer,Automatic,10,9.571270014430594
57619,16.001161266351616,Petrol,Dealer,Automatic,8,13.632692296407935
72250,17.63689834509313,Diesel,Dealer,Automatic,6,12.901503359275964
59096,17.57527801844762,Diesel,Individual,Manual,4,13.58863717615419
64823,16.55629279870568,Petrol,Dealer,Automatic,7,11.063333788117964
81821,17.929053985405083,Diesel,Individual,Manual,7,14.458179613534211
80500,17.787400931767465,Petrol,Dealer,Automatic,8,11.877030962398702
74322,12.311987869551462,CNG,Dealer,Automatic,8,10.00293637388923
88822,16.692119711916444,Petrol,Individual,Manual,9,8.709229450898667
95702,13.361986487724238,CNG,Dealer,Automatic,9,8.43138039281027
58821,15.151862820426333,Petrol,Individual,Automatic,10,8.472469433507108
93958,15.23117499791801,Diesel,Dealer,Manual,10,10.090145239983634
55022,16.253206322826024,Petrol,Individual,Manual,6,10.71012733960632
83822,19.05111181703169,Petrol,Individual,Manual,8,14.621038843071029
90260,14.249432566260998,Diesel,Dealer,Manual,11,8.348943769065974
93023,14.089386644739932,Petrol,Dealer,Manual,12,7.6786923022014
77821,16.882713154787787,CNG,Dealer,Manual,9,11.464260812583458
83820,15.80329560129866,Diesel,Individual,Manual,6,10.170313289945808
165822,10.1223245877469,Diesel,Individual,Manual,20,7.340515213148963
100823,15.490412944689748,CNG,Dealer,Automatic,17,8.876923063102431
63346,17.110515347603602,CNG,Dealer,Automatic,7,11.409295547658894
85528,12.884590861101072,Petrol,Dealer,Automatic,8,8.536365269555176
88823,12.53530779813234,Petrol,Dealer,Automatic,12,7.093700490961899
103354,12.7557215265753,Petrol,Individual,Automatic,10,7.91147856321418
103824,12.489571797251696,Diesel,Dealer,Automatic,16,6.043660635519758
75822,17.879087828421113,Petrol,Individual,Automatic,7,13.822132621749596
143529,37.54193904784133,CNG,Dealer,Automatic,10,20.28541522080063
78821,40.94369019483467,Petrol,Individual,Manual,9,27.79392681914641
53821,27.96870230111981,Diesel,Dealer,Automatic,5,23.1705823200167
173822,38.02059943603577,Diesel,Individual,Manual,11,20.410731861897915
108822,23.469386945289607,Petrol,Dealer,Automatic,13,8.565054760980887
79822,44.40665976763527,CNG,Dealer,Automatic,9,25.89019263659389
78822,25.24686417483442,Petrol,Dealer,Automatic,9,12.063056228786644
116821,46.24209126015087,Diesel,Dealer,Automatic,9,23.79132823037332
83823,15.69943688551847,Diesel,Dealer,Automatic,12,10.067306351740283
126822,23.43608859711121,Petrol,Dealer,Manual,14,9.381926449388834
109822,13.854483810812066,Diesel,Individual,Automatic,9,9.633108713022748
83822,21.4725795862909,CNG,Dealer,Automatic,12,10.753936119895936
81822,13.57209576373803,Diesel,Dealer,Manual,10,8.752318585267913
121821,18.86208399399885,CNG,Dealer,Automatic,9,10.326268633434692
